"su_id","site","kin_links","kins","nonkin_degree","total_nonkin","connection_network_degree","total","N","su_size","su_wealth","su_wpc","kin_pc","kin_links_pc","prob_kin","prob_nonkin","prop_kin","prop_kin_pc","prop_connected_kin","prop_connected_kin_pc","ratio","network","kinship",".after"
"sisu008","SI",0,3,5,36,5,39,40,4,1773.2,443.3,0.75,0,0,0.138888888888889,0.0769230769230769,0.0192307692307692,0,0,0,"exchange_req","primary_kin","SI"
"sisu009","SI",0,4,6,35,6,39,40,4,2157,539.25,1,0,0,0.171428571428571,0.102564102564103,0.0256410256410256,0,0,0,"exchange_req","primary_kin","SI"
"sisu010","SI",0,0,1,39,1,39,40,4,2569,642.25,0,0,NA,0.0256410256410256,0,0,0,0,NA,"exchange_req","primary_kin","SI"
"sisu011","SI",0,1,4,38,4,39,40,3,3492.6,1164.2,0.333333333333333,0,0,0.105263157894737,0.0256410256410256,0.00854700854700855,0,0,0,"exchange_req","primary_kin","SI"
"sisu012","SI",1,4,2,35,3,39,40,3,3090.2,1030.06666666667,1.33333333333333,0.333333333333333,0.25,0.0571428571428571,0.102564102564103,0.0341880341880342,0.333333333333333,0.111111111111111,4.375,"exchange_req","primary_kin","SI"
"sisu013","SI",0,2,4,37,4,39,40,3,2711.2,903.733333333333,0.666666666666667,0,0,0.108108108108108,0.0512820512820513,0.0170940170940171,0,0,0,"exchange_req","primary_kin","SI"
"sisu014","SI",0,0,10,39,10,39,40,5,3955.2,791.04,0,0,NA,0.256410256410256,0,0,0,0,NA,"exchange_req","primary_kin","SI"
"sisu015","SI",1,3,12,36,13,39,40,7,5079.6,725.657142857143,0.428571428571429,0.142857142857143,0.333333333333333,0.333333333333333,0.0769230769230769,0.010989010989011,0.0769230769230769,0.010989010989011,1,"exchange_req","primary_kin","SI"
"sisu016","SI",0,3,7,36,7,39,40,6,3258.6,543.1,0.5,0,0,0.194444444444444,0.0769230769230769,0.0128205128205128,0,0,0,"exchange_req","primary_kin","SI"
"sisu017","SI",1,1,10,38,11,39,40,7,5293.6,756.228571428572,0.142857142857143,0.142857142857143,1,0.263157894736842,0.0256410256410256,0.00366300366300366,0.0909090909090909,0.012987012987013,3.8,"exchange_req","primary_kin","SI"
"sisu018","SI",0,2,10,37,10,39,40,3,980,326.666666666667,0.666666666666667,0,0,0.27027027027027,0.0512820512820513,0.0170940170940171,0,0,0,"exchange_req","primary_kin","SI"
"sisu019","SI",0,4,3,35,3,39,40,3,1973,657.666666666667,1.33333333333333,0,0,0.0857142857142857,0.102564102564103,0.0341880341880342,0,0,0,"exchange_req","primary_kin","SI"
"sisu020","SI",1,3,3,36,4,39,40,4,2122.2,530.55,0.75,0.25,0.333333333333333,0.0833333333333333,0.0769230769230769,0.0192307692307692,0.25,0.0625,4,"exchange_req","primary_kin","SI"
"sisu021","SI",0,1,9,38,9,39,40,7,2010,287.142857142857,0.142857142857143,0,0,0.236842105263158,0.0256410256410256,0.00366300366300366,0,0,0,"exchange_req","primary_kin","SI"
"sisu022","SI",0,2,5,37,5,39,40,4,2600.2,650.05,0.5,0,0,0.135135135135135,0.0512820512820513,0.0128205128205128,0,0,0,"exchange_req","primary_kin","SI"
"sisu023","SI",0,2,8,37,8,39,40,5,3122.2,624.44,0.4,0,0,0.216216216216216,0.0512820512820513,0.0102564102564103,0,0,0,"exchange_req","primary_kin","SI"
"sisu024","SI",0,3,3,36,3,39,40,3,1423.6,474.533333333333,1,0,0,0.0833333333333333,0.0769230769230769,0.0256410256410256,0,0,0,"exchange_req","primary_kin","SI"
"sisu025","SI",1,4,6,35,7,39,40,3,1945.2,648.4,1.33333333333333,0.333333333333333,0.25,0.171428571428571,0.102564102564103,0.0341880341880342,0.142857142857143,0.0476190476190476,1.45833333333333,"exchange_req","primary_kin","SI"
"sisu026","SI",1,5,4,34,5,39,40,3,3222,1074,1.66666666666667,0.333333333333333,0.2,0.117647058823529,0.128205128205128,0.0427350427350427,0.2,0.0666666666666667,1.7,"exchange_req","primary_kin","SI"
"sisu027","SI",0,4,7,35,7,39,40,4,5309.2,1327.3,1,0,0,0.2,0.102564102564103,0.0256410256410256,0,0,0,"exchange_req","primary_kin","SI"
"sisu028","SI",1,3,9,36,10,39,40,6,3121,520.166666666667,0.5,0.166666666666667,0.333333333333333,0.25,0.0769230769230769,0.0128205128205128,0.1,0.0166666666666667,1.33333333333333,"exchange_req","primary_kin","SI"
"sisu029","SI",1,2,3,37,4,39,40,5,5283.2,1056.64,0.4,0.2,0.5,0.0810810810810811,0.0512820512820513,0.0102564102564103,0.25,0.05,6.16666666666667,"exchange_req","primary_kin","SI"
"sisu030","SI",0,4,0,35,0,39,40,7,3370,481.428571428571,0.571428571428571,0,0,0,0.102564102564103,0.0146520146520147,NA,NA,NA,"exchange_req","primary_kin","SI"
"sisu031","SI",1,2,9,37,10,39,40,5,2474,494.8,0.4,0.2,0.5,0.243243243243243,0.0512820512820513,0.0102564102564103,0.1,0.02,2.05555555555556,"exchange_req","primary_kin","SI"
"sisu032","SI",0,1,7,38,7,39,40,5,359,71.8,0.2,0,0,0.184210526315789,0.0256410256410256,0.00512820512820513,0,0,0,"exchange_req","primary_kin","SI"
"sisu033","SI",0,3,8,36,8,39,40,5,4396,879.2,0.6,0,0,0.222222222222222,0.0769230769230769,0.0153846153846154,0,0,0,"exchange_req","primary_kin","SI"
"sisu034","SI",0,1,8,38,8,39,40,6,2779,463.166666666667,0.166666666666667,0,0,0.210526315789474,0.0256410256410256,0.00427350427350427,0,0,0,"exchange_req","primary_kin","SI"
"sisu035","SI",0,2,6,37,6,39,40,7,4425,632.142857142857,0.285714285714286,0,0,0.162162162162162,0.0512820512820513,0.00732600732600733,0,0,0,"exchange_req","primary_kin","SI"
"sisu036","SI",1,3,3,36,4,39,40,4,2113.6,528.4,0.75,0.25,0.333333333333333,0.0833333333333333,0.0769230769230769,0.0192307692307692,0.25,0.0625,4,"exchange_req","primary_kin","SI"
"sisu037","SI",2,2,7,37,9,39,40,6,712.6,118.766666666667,0.333333333333333,0.333333333333333,1,0.189189189189189,0.0512820512820513,0.00854700854700855,0.222222222222222,0.037037037037037,5.28571428571429,"exchange_req","primary_kin","SI"
"sisu038","SI",0,0,6,39,6,39,40,5,4104,820.8,0,0,NA,0.153846153846154,0,0,0,0,NA,"exchange_req","primary_kin","SI"
"sisu039","SI",0,3,2,36,2,39,40,4,3582.6,895.65,0.75,0,0,0.0555555555555556,0.0769230769230769,0.0192307692307692,0,0,0,"exchange_req","primary_kin","SI"
"sisu040","SI",1,3,6,36,7,39,40,7,1867,266.714285714286,0.428571428571429,0.142857142857143,0.333333333333333,0.166666666666667,0.0769230769230769,0.010989010989011,0.142857142857143,0.0204081632653061,2,"exchange_req","primary_kin","SI"
"smsu001","SM",1,3,6,96,7,99,100,5,5400,1080,0.6,0.2,0.333333333333333,0.0625,0.0303030303030303,0.00606060606060606,0.142857142857143,0.0285714285714286,5.33333333333333,"exchange_req","primary_kin","SM"
"smsu002","SM",0,2,7,97,7,99,100,6,3285.6,547.6,0.333333333333333,0,0,0.0721649484536082,0.0202020202020202,0.00336700336700337,0,0,0,"exchange_req","primary_kin","SM"
"smsu003","SM",0,2,2,97,2,99,100,4,1157,289.25,0.5,0,0,0.0206185567010309,0.0202020202020202,0.00505050505050505,0,0,0,"exchange_req","primary_kin","SM"
"smsu004","SM",0,2,10,97,10,99,100,4,3386,846.5,0.5,0,0,0.103092783505155,0.0202020202020202,0.00505050505050505,0,0,0,"exchange_req","primary_kin","SM"
"smsu005","SM",0,3,3,96,3,99,100,4,3342.2,835.55,0.75,0,0,0.03125,0.0303030303030303,0.00757575757575758,0,0,0,"exchange_req","primary_kin","SM"
"smsu006","SM",0,1,8,98,8,99,100,5,3328,665.6,0.2,0,0,0.0816326530612245,0.0101010101010101,0.00202020202020202,0,0,0,"exchange_req","primary_kin","SM"
"smsu007","SM",2,6,12,93,14,99,100,7,649,92.7142857142857,0.857142857142857,0.285714285714286,0.333333333333333,0.129032258064516,0.0606060606060606,0.00865800865800866,0.142857142857143,0.0204081632653061,2.58333333333333,"exchange_req","primary_kin","SM"
"smsu008","SM",0,3,9,96,9,99,100,4,384,96,0.75,0,0,0.09375,0.0303030303030303,0.00757575757575758,0,0,0,"exchange_req","primary_kin","SM"
"smsu009","SM",0,3,4,96,4,99,100,6,2672.8,445.466666666667,0.5,0,0,0.0416666666666667,0.0303030303030303,0.00505050505050505,0,0,0,"exchange_req","primary_kin","SM"
"smsu010","SM",0,5,16,94,16,99,100,5,3025.2,605.04,1,0,0,0.170212765957447,0.0505050505050505,0.0101010101010101,0,0,0,"exchange_req","primary_kin","SM"
"smsu011","SM",1,2,7,97,8,99,100,7,2042,291.714285714286,0.285714285714286,0.142857142857143,0.5,0.0721649484536082,0.0202020202020202,0.00288600288600289,0.125,0.0178571428571429,6.92857142857143,"exchange_req","primary_kin","SM"
"smsu012","SM",0,1,8,98,8,99,100,4,2378,594.5,0.25,0,0,0.0816326530612245,0.0101010101010101,0.00252525252525253,0,0,0,"exchange_req","primary_kin","SM"
"smsu013","SM",0,2,7,97,7,99,100,5,673,134.6,0.4,0,0,0.0721649484536082,0.0202020202020202,0.00404040404040404,0,0,0,"exchange_req","primary_kin","SM"
"smsu014","SM",0,1,2,98,2,99,100,4,404,101,0.25,0,0,0.0204081632653061,0.0101010101010101,0.00252525252525253,0,0,0,"exchange_req","primary_kin","SM"
"smsu015","SM",0,3,3,96,3,99,100,5,1835,367,0.6,0,0,0.03125,0.0303030303030303,0.00606060606060606,0,0,0,"exchange_req","primary_kin","SM"
"smsu016","SM",0,1,3,98,3,99,100,3,615,205,0.333333333333333,0,0,0.0306122448979592,0.0101010101010101,0.00336700336700337,0,0,0,"exchange_req","primary_kin","SM"
"smsu017","SM",0,0,14,99,14,99,100,7,2885,412.142857142857,0,0,NA,0.141414141414141,0,0,0,0,NA,"exchange_req","primary_kin","SM"
"smsu018","SM",0,1,12,98,12,99,100,7,1607.8,229.685714285714,0.142857142857143,0,0,0.122448979591837,0.0101010101010101,0.00144300144300144,0,0,0,"exchange_req","primary_kin","SM"
"smsu019","SM",0,3,4,96,4,99,100,7,6534,933.428571428571,0.428571428571429,0,0,0.0416666666666667,0.0303030303030303,0.00432900432900433,0,0,0,"exchange_req","primary_kin","SM"
"smsu020","SM",0,4,7,95,7,99,100,5,749,149.8,0.8,0,0,0.0736842105263158,0.0404040404040404,0.00808080808080808,0,0,0,"exchange_req","primary_kin","SM"
"smsu021","SM",0,1,10,98,10,99,100,7,994,142,0.142857142857143,0,0,0.102040816326531,0.0101010101010101,0.00144300144300144,0,0,0,"exchange_req","primary_kin","SM"
"smsu022","SM",0,7,4,92,4,99,100,4,2656.6,664.15,1.75,0,0,0.0434782608695652,0.0707070707070707,0.0176767676767677,0,0,0,"exchange_req","primary_kin","SM"
"smsu023","SM",0,1,6,98,6,99,100,4,4842,1210.5,0.25,0,0,0.0612244897959184,0.0101010101010101,0.00252525252525253,0,0,0,"exchange_req","primary_kin","SM"
"smsu024","SM",0,1,6,98,6,99,100,3,3327.6,1109.2,0.333333333333333,0,0,0.0612244897959184,0.0101010101010101,0.00336700336700337,0,0,0,"exchange_req","primary_kin","SM"
"smsu025","SM",1,1,6,98,7,99,100,4,1977,494.25,0.25,0.25,1,0.0612244897959184,0.0101010101010101,0.00252525252525253,0.142857142857143,0.0357142857142857,16.3333333333333,"exchange_req","primary_kin","SM"
"smsu026","SM",0,2,7,97,7,99,100,5,894.2,178.84,0.4,0,0,0.0721649484536082,0.0202020202020202,0.00404040404040404,0,0,0,"exchange_req","primary_kin","SM"
"smsu027","SM",0,1,8,98,8,99,100,6,550,91.6666666666667,0.166666666666667,0,0,0.0816326530612245,0.0101010101010101,0.00168350168350168,0,0,0,"exchange_req","primary_kin","SM"
"smsu028","SM",1,3,6,96,7,99,100,5,3705.6,741.12,0.6,0.2,0.333333333333333,0.0625,0.0303030303030303,0.00606060606060606,0.142857142857143,0.0285714285714286,5.33333333333333,"exchange_req","primary_kin","SM"
"smsu029","SM",0,2,5,97,5,99,100,4,2180.6,545.15,0.5,0,0,0.0515463917525773,0.0202020202020202,0.00505050505050505,0,0,0,"exchange_req","primary_kin","SM"
"smsu030","SM",0,2,7,97,7,99,100,5,1405.2,281.04,0.4,0,0,0.0721649484536082,0.0202020202020202,0.00404040404040404,0,0,0,"exchange_req","primary_kin","SM"
"smsu031","SM",0,2,12,97,12,99,100,7,618.2,88.3142857142857,0.285714285714286,0,0,0.123711340206186,0.0202020202020202,0.00288600288600289,0,0,0,"exchange_req","primary_kin","SM"
"smsu032","SM",0,1,1,98,1,99,100,4,967,241.75,0.25,0,0,0.0102040816326531,0.0101010101010101,0.00252525252525253,0,0,0,"exchange_req","primary_kin","SM"
"smsu033","SM",0,2,6,97,6,99,100,6,1035,172.5,0.333333333333333,0,0,0.0618556701030928,0.0202020202020202,0.00336700336700337,0,0,0,"exchange_req","primary_kin","SM"
"smsu034","SM",0,3,6,96,6,99,100,6,3962.2,660.366666666667,0.5,0,0,0.0625,0.0303030303030303,0.00505050505050505,0,0,0,"exchange_req","primary_kin","SM"
"smsu035","SM",1,1,6,98,7,99,100,5,1059,211.8,0.2,0.2,1,0.0612244897959184,0.0101010101010101,0.00202020202020202,0.142857142857143,0.0285714285714286,16.3333333333333,"exchange_req","primary_kin","SM"
"smsu036","SM",0,4,11,95,11,99,100,6,1699,283.166666666667,0.666666666666667,0,0,0.115789473684211,0.0404040404040404,0.00673400673400673,0,0,0,"exchange_req","primary_kin","SM"
"smsu037","SM",0,2,4,97,4,99,100,5,4389,877.8,0.4,0,0,0.0412371134020619,0.0202020202020202,0.00404040404040404,0,0,0,"exchange_req","primary_kin","SM"
"smsu038","SM",0,1,7,98,7,99,100,6,1868,311.333333333333,0.166666666666667,0,0,0.0714285714285714,0.0101010101010101,0.00168350168350168,0,0,0,"exchange_req","primary_kin","SM"
"smsu039","SM",0,4,7,95,7,99,100,6,374,62.3333333333333,0.666666666666667,0,0,0.0736842105263158,0.0404040404040404,0.00673400673400673,0,0,0,"exchange_req","primary_kin","SM"
"smsu040","SM",0,2,7,97,7,99,100,6,3031,505.166666666667,0.333333333333333,0,0,0.0721649484536082,0.0202020202020202,0.00336700336700337,0,0,0,"exchange_req","primary_kin","SM"
"smsu041","SM",0,4,0,95,0,99,100,3,2200.6,733.533333333333,1.33333333333333,0,0,0,0.0404040404040404,0.0134680134680135,NA,NA,NA,"exchange_req","primary_kin","SM"
"smsu042","SM",0,3,6,96,6,99,100,5,2348,469.6,0.6,0,0,0.0625,0.0303030303030303,0.00606060606060606,0,0,0,"exchange_req","primary_kin","SM"
"smsu043","SM",1,4,8,95,9,99,100,5,1986.8,397.36,0.8,0.2,0.25,0.0842105263157895,0.0404040404040404,0.00808080808080808,0.111111111111111,0.0222222222222222,2.96875,"exchange_req","primary_kin","SM"
"smsu044","SM",0,1,12,98,12,99,100,6,804,134,0.166666666666667,0,0,0.122448979591837,0.0101010101010101,0.00168350168350168,0,0,0,"exchange_req","primary_kin","SM"
"smsu045","SM",0,1,8,98,8,99,100,4,496.6,124.15,0.25,0,0,0.0816326530612245,0.0101010101010101,0.00252525252525253,0,0,0,"exchange_req","primary_kin","SM"
"smsu046","SM",0,2,0,97,0,99,100,5,1821.2,364.24,0.4,0,0,0,0.0202020202020202,0.00404040404040404,NA,NA,NA,"exchange_req","primary_kin","SM"
"smsu047","SM",0,2,5,97,5,99,100,5,4280.2,856.04,0.4,0,0,0.0515463917525773,0.0202020202020202,0.00404040404040404,0,0,0,"exchange_req","primary_kin","SM"
"smsu048","SM",0,2,4,97,4,99,100,5,2620.2,524.04,0.4,0,0,0.0412371134020619,0.0202020202020202,0.00404040404040404,0,0,0,"exchange_req","primary_kin","SM"
"smsu049","SM",0,2,8,97,8,99,100,3,1189.6,396.533333333333,0.666666666666667,0,0,0.0824742268041237,0.0202020202020202,0.00673400673400673,0,0,0,"exchange_req","primary_kin","SM"
"smsu050","SM",0,1,6,98,6,99,100,3,1979.2,659.733333333333,0.333333333333333,0,0,0.0612244897959184,0.0101010101010101,0.00336700336700337,0,0,0,"exchange_req","primary_kin","SM"
"smsu051","SM",0,2,5,97,5,99,100,5,2385,477,0.4,0,0,0.0515463917525773,0.0202020202020202,0.00404040404040404,0,0,0,"exchange_req","primary_kin","SM"
"smsu052","SM",0,2,10,97,10,99,100,5,956,191.2,0.4,0,0,0.103092783505155,0.0202020202020202,0.00404040404040404,0,0,0,"exchange_req","primary_kin","SM"
"smsu053","SM",1,6,6,93,7,99,100,6,3965,660.833333333333,1,0.166666666666667,0.166666666666667,0.0645161290322581,0.0606060606060606,0.0101010101010101,0.142857142857143,0.0238095238095238,2.58333333333333,"exchange_req","primary_kin","SM"
"smsu054","SM",0,2,2,97,2,99,100,6,2622,437,0.333333333333333,0,0,0.0206185567010309,0.0202020202020202,0.00336700336700337,0,0,0,"exchange_req","primary_kin","SM"
"smsu055","SM",0,0,6,99,6,99,100,6,2952.2,492.033333333333,0,0,NA,0.0606060606060606,0,0,0,0,NA,"exchange_req","primary_kin","SM"
"smsu056","SM",0,3,6,96,6,99,100,7,968.2,138.314285714286,0.428571428571429,0,0,0.0625,0.0303030303030303,0.00432900432900433,0,0,0,"exchange_req","primary_kin","SM"
"smsu057","SM",0,3,5,96,5,99,100,5,3231,646.2,0.6,0,0,0.0520833333333333,0.0303030303030303,0.00606060606060606,0,0,0,"exchange_req","primary_kin","SM"
"smsu058","SM",0,2,4,97,4,99,100,5,3001.6,600.32,0.4,0,0,0.0412371134020619,0.0202020202020202,0.00404040404040404,0,0,0,"exchange_req","primary_kin","SM"
"smsu059","SM",0,2,6,97,6,99,100,3,1883,627.666666666667,0.666666666666667,0,0,0.0618556701030928,0.0202020202020202,0.00673400673400673,0,0,0,"exchange_req","primary_kin","SM"
"smsu060","SM",1,4,6,95,7,99,100,7,3673,524.714285714286,0.571428571428571,0.142857142857143,0.25,0.0631578947368421,0.0404040404040404,0.00577200577200577,0.142857142857143,0.0204081632653061,3.95833333333333,"exchange_req","primary_kin","SM"
"smsu061","SM",0,2,5,97,5,99,100,4,2846.6,711.65,0.5,0,0,0.0515463917525773,0.0202020202020202,0.00505050505050505,0,0,0,"exchange_req","primary_kin","SM"
"smsu062","SM",0,2,3,97,3,99,100,4,1748.6,437.15,0.5,0,0,0.0309278350515464,0.0202020202020202,0.00505050505050505,0,0,0,"exchange_req","primary_kin","SM"
"smsu063","SM",0,1,10,98,10,99,100,5,1671.6,334.32,0.2,0,0,0.102040816326531,0.0101010101010101,0.00202020202020202,0,0,0,"exchange_req","primary_kin","SM"
"smsu064","SM",0,1,6,98,6,99,100,3,2160,720,0.333333333333333,0,0,0.0612244897959184,0.0101010101010101,0.00336700336700337,0,0,0,"exchange_req","primary_kin","SM"
"smsu065","SM",0,3,9,96,9,99,100,5,910,182,0.6,0,0,0.09375,0.0303030303030303,0.00606060606060606,0,0,0,"exchange_req","primary_kin","SM"
"smsu066","SM",0,3,8,96,8,99,100,3,2907,969,1,0,0,0.0833333333333333,0.0303030303030303,0.0101010101010101,0,0,0,"exchange_req","primary_kin","SM"
"smsu067","SM",0,2,5,97,5,99,100,7,1810.6,258.657142857143,0.285714285714286,0,0,0.0515463917525773,0.0202020202020202,0.00288600288600289,0,0,0,"exchange_req","primary_kin","SM"
"smsu068","SM",0,4,4,95,4,99,100,3,4634,1544.66666666667,1.33333333333333,0,0,0.0421052631578947,0.0404040404040404,0.0134680134680135,0,0,0,"exchange_req","primary_kin","SM"
"smsu069","SM",0,1,7,98,7,99,100,6,395.6,65.9333333333333,0.166666666666667,0,0,0.0714285714285714,0.0101010101010101,0.00168350168350168,0,0,0,"exchange_req","primary_kin","SM"
"smsu070","SM",0,2,7,97,7,99,100,6,6160.6,1026.76666666667,0.333333333333333,0,0,0.0721649484536082,0.0202020202020202,0.00336700336700337,0,0,0,"exchange_req","primary_kin","SM"
"smsu071","SM",0,4,5,95,5,99,100,5,1376,275.2,0.8,0,0,0.0526315789473684,0.0404040404040404,0.00808080808080808,0,0,0,"exchange_req","primary_kin","SM"
"smsu072","SM",0,2,0,97,0,99,100,4,2077.2,519.3,0.5,0,0,0,0.0202020202020202,0.00505050505050505,NA,NA,NA,"exchange_req","primary_kin","SM"
"smsu073","SM",0,2,6,97,6,99,100,3,4405.8,1468.6,0.666666666666667,0,0,0.0618556701030928,0.0202020202020202,0.00673400673400673,0,0,0,"exchange_req","primary_kin","SM"
"smsu074","SM",0,1,6,98,6,99,100,4,2508.2,627.05,0.25,0,0,0.0612244897959184,0.0101010101010101,0.00252525252525253,0,0,0,"exchange_req","primary_kin","SM"
"smsu075","SM",0,3,9,96,9,99,100,7,2496.8,356.685714285714,0.428571428571429,0,0,0.09375,0.0303030303030303,0.00432900432900433,0,0,0,"exchange_req","primary_kin","SM"
"smsu076","SM",0,3,15,96,15,99,100,7,670,95.7142857142857,0.428571428571429,0,0,0.15625,0.0303030303030303,0.00432900432900433,0,0,0,"exchange_req","primary_kin","SM"
"smsu077","SM",0,5,4,94,4,99,100,5,6092,1218.4,1,0,0,0.0425531914893617,0.0505050505050505,0.0101010101010101,0,0,0,"exchange_req","primary_kin","SM"
"smsu078","SM",0,1,2,98,2,99,100,4,3154.2,788.55,0.25,0,0,0.0204081632653061,0.0101010101010101,0.00252525252525253,0,0,0,"exchange_req","primary_kin","SM"
"smsu079","SM",0,3,6,96,6,99,100,7,4164,594.857142857143,0.428571428571429,0,0,0.0625,0.0303030303030303,0.00432900432900433,0,0,0,"exchange_req","primary_kin","SM"
"smsu080","SM",0,1,6,98,6,99,100,4,1439,359.75,0.25,0,0,0.0612244897959184,0.0101010101010101,0.00252525252525253,0,0,0,"exchange_req","primary_kin","SM"
"smsu081","SM",0,2,6,97,6,99,100,6,2253.6,375.6,0.333333333333333,0,0,0.0618556701030928,0.0202020202020202,0.00336700336700337,0,0,0,"exchange_req","primary_kin","SM"
"smsu082","SM",0,4,4,95,4,99,100,3,849.8,283.266666666667,1.33333333333333,0,0,0.0421052631578947,0.0404040404040404,0.0134680134680135,0,0,0,"exchange_req","primary_kin","SM"
"smsu083","SM",0,1,7,98,7,99,100,3,3770,1256.66666666667,0.333333333333333,0,0,0.0714285714285714,0.0101010101010101,0.00336700336700337,0,0,0,"exchange_req","primary_kin","SM"
"smsu084","SM",1,4,8,95,9,99,100,4,5449,1362.25,1,0.25,0.25,0.0842105263157895,0.0404040404040404,0.0101010101010101,0.111111111111111,0.0277777777777778,2.96875,"exchange_req","primary_kin","SM"
"smsu085","SM",0,3,4,96,4,99,100,5,2886.2,577.24,0.6,0,0,0.0416666666666667,0.0303030303030303,0.00606060606060606,0,0,0,"exchange_req","primary_kin","SM"
"smsu086","SM",0,2,3,97,3,99,100,6,2650.6,441.766666666667,0.333333333333333,0,0,0.0309278350515464,0.0202020202020202,0.00336700336700337,0,0,0,"exchange_req","primary_kin","SM"
"smsu087","SM",0,1,6,98,6,99,100,3,3232,1077.33333333333,0.333333333333333,0,0,0.0612244897959184,0.0101010101010101,0.00336700336700337,0,0,0,"exchange_req","primary_kin","SM"
"smsu088","SM",1,4,4,95,5,99,100,3,1344.6,448.2,1.33333333333333,0.333333333333333,0.25,0.0421052631578947,0.0404040404040404,0.0134680134680135,0.2,0.0666666666666667,5.9375,"exchange_req","primary_kin","SM"
"smsu089","SM",0,1,6,98,6,99,100,7,3185,455,0.142857142857143,0,0,0.0612244897959184,0.0101010101010101,0.00144300144300144,0,0,0,"exchange_req","primary_kin","SM"
